stimulus_id,stimulus_name,language,screen_id,global_sent_index,text
1,PopSci_MultiplEYE,de,4,12,"Diese Datensammlung kann dann verwendet werden, um die menschliche Sprachverarbeitung aus psycholinguistischer Perspektive zu untersuchen, sowie die computergestützte Sprachverarbeitung aus der Perspektive des Maschinellen Lernens zu verbessern und zu evaluieren."
1,PopSci_MultiplEYE,de,5,13,Was ist „Eye-Tracking”?
1,PopSci_MultiplEYE,de,5,14,"Eye-Tracking ist der Prozess, bei dem der Blickpunkt – wohin Sie schauen – und die Augenbewegungen zwischen festen Blickpunkten gemessen werden."
1,PopSci_MultiplEYE,de,5,15,"Das Gerät, mit dem die Augenpositionen und -bewegungen gemessen werden, wird als Eye-Tracker bezeichnet."
1,PopSci_MultiplEYE,de,5,16,"Es besteht aus einer Infrarotkamera, die eine Lichtfrequenz verwendet, die das menschliche Auge nicht stört oder verletzt."
1,PopSci_MultiplEYE,de,6,17,"Mit Hilfe von Bilderkennungsalgorithmen ist der Eye-Tracker in der Lage, Blickpunkte sehr genau zu schätzen, indem er die Position von Kopf und Augen, die Entfernung zum Bildschirm, auf den ein Teilnehmer blickt, und die Position des Eye-Trackers kennt."
1,PopSci_MultiplEYE,de,6,18,Eye-Tracking ist eine nützliche Technologie für eine Vielzahl von Anwendungen.
1,PopSci_MultiplEYE,de,6,19,"Beispielsweise kann es dabei helfen, Müdigkeit beim Autofahren zu erkennen oder Anwendungen für Screening- und Trainingszwecke im medizinischen Bereich unterstützen."
1,PopSci_MultiplEYE,de,6,20,"Eye-Tracking wird auch in der Gaming-Branche, im Marketing und in der Forschung zur Interaktion von Mensch und Maschine eingesetzt."
1,PopSci_MultiplEYE,de,7,21,Warum ist Eye-Tracking beim Lesen für unser Projekt besonders interessant?
1,PopSci_MultiplEYE,de,7,22,"Während Sie diese Wörter lesen, folgt der Eye-Tracker Ihren Augenbewegungen über den Text."
1,PopSci_MultiplEYE,de,7,23,"Dies gibt Aufschluss darüber, wie lange Sie sich einen Text angesehen haben, oder genauer gesagt, wie lange Sie zum Lesen jedes Wortes gebraucht haben, welche Wörter Sie übersprungen haben, bei welchen Wörtern Sie verweilt sind und ob Sie zurückgehen mussten, um die bereits gelesenen Wörter nochmals anzuschauen, um Teile des Textes besser zu verstehen."
1,PopSci_MultiplEYE,de,8,24,"Während Ihr Gehirn den Inhalt des Textes verarbeitet, spiegeln Ihre Augenbewegungen fast in Echtzeit einen Großteil der dafür benötigten sprachlichen und kognitiven Verarbeitung wider."
1,PopSci_MultiplEYE,de,8,25,"Die aufgezeichneten Daten sind also eine Goldgrube an Informationen darüber, wie wir die Bedeutung und die grammatikalischen Strukturen eines Textes zusammensetzen."
1,PopSci_MultiplEYE,de,8,26,"Es zeigt, mit welchen Textstellen wir zu kämpfen haben und welche einfach lesbar sind."
1,PopSci_MultiplEYE,de,8,27,"Die Forscher können daraus ableiten, welche sprachlichen Faktoren welche Art von Augenbewegungen verursacht haben."
1,PopSci_MultiplEYE,de,9,28,"Die Motivation hinter MultiplEYE ist, dass Eye-Tracking-Daten noch immer nur spärlich verfügbar sind, insbesondere für  Sprachen mit weniger Sprechern."
1,PopSci_MultiplEYE,de,9,29,"Eine so große Datensammlung ist eine Herausforderung in Bezug auf die Entwicklung und die Vereinbarung des experimentellen Designs, die Komplexität und die Art der Texte, die von den Teilnehmern gelesen werden sollen."
1,PopSci_MultiplEYE,de,9,30,"Andere Entscheidungen, die weniger relevant erscheinen, aber tatsächlich sehr wichtig sind, betreffen die Schriftart und -größe des Textes, die Reihenfolge der Texte, den Versuchsablauf und die Art und Weise, wie die Daten danach verarbeitet werden."
1,PopSci_MultiplEYE,de,10,31,"Aber sobald dieser Datensatz fertig ist, wird er es uns ermöglichen, viele Themen im Zusammenhang mit Psycholinguistik und Computerlinguistik zu untersuchen."
1,PopSci_MultiplEYE,de,10,32,Beispielsweise können wir das Leseverhalten über verschiedene Sprachen hinweg vergleichen.
1,PopSci_MultiplEYE,de,10,33,"Hat die Schrift, z.B. das lateinische Alphabet im Vergleich zur kyrillischen oder arabischen Schrift, einen Einfluss auf die Lesezeit?"
1,PopSci_MultiplEYE,de,11,34,"Ein Beispiel für die computergestützte Textverarbeitung könnte die Verwendung von Eye-Tracking-Daten sein, um Anwendungen künstlicher Intelligenz voranzutreiben, die den menschlichen Leseprozess nachahmen."
1,PopSci_MultiplEYE,de,11,35,"Diese Erkenntnisse könnten verwendet werden, um bessere maschinelle Übersetzungssysteme zu bauen oder um die automatische Extraktion von Schlüsselwörtern aus Texten zu verbessern."
1,PopSci_MultiplEYE,de,12,36,"Das Erhalten von Eye-Tracking-Daten von vielen verschiedenen Teilnehmern, einschließlich Ihnen selbst, die Texte in vielen verschiedenen Sprachen lesen, wird eine großartige Grundlage für unsere Forschung sein."
1,PopSci_MultiplEYE,de,12,37,"Sie wird der Hauptfaktor sein, um unser Forschungsnetzwerk zu einem erfolgreichen Unterfangen zu machen."
1,PopSci_MultiplEYE,de,12,38,"Wir hoffen, dass wir den Weg für die Förderung der Forschung in verschiedenen Teilgebieten der Linguistik ebnen können, indem wir eine große Gruppe von Forschern unterstützen und vernetzen."
1,PopSci_MultiplEYE,de,13,39,"Die Hauptergebnisse der MultiplEYE Action werden ein großer Datensatz mit Blickverfolgungsdaten in vielen Sprachen und eine Plattform für neue Kooperationen sein, die diese Art von Daten nutzen."
1,PopSci_MultiplEYE,de,13,40,"Wenn Sie diesen Text lesen, unterstützen Sie uns bereits, indem Sie uns erlauben, Ihre Augenbewegungen beim Lesen und Verstehen von Sprache zu erfassen und zu analysieren."
1,PopSci_MultiplEYE,de,13,41,Vielen Dank!
2,Ins_HumanRights,de,1,42,Die Allgemeine Erklärung der Menschenrechte - Präambel
2,Ins_HumanRights,de,1,43,"Da die Anerkennung der angeborenen Würde und der gleichen und unveräußerlichen Rechte aller Mitglieder der Gemeinschaft der Menschen die Grundlage von Freiheit, Gerechtigkeit und Frieden in der Welt bildet,"
2,Ins_HumanRights,de,2,44,"da die Nichtanerkennung und Verachtung der Menschenrechte zu Akten der Barbarei geführt haben, die das Gewissen der Menschheit mit Empörung erfüllen, und da verkündet worden ist, daß einer Welt, in der die Menschen Rede- und Glaubensfreiheit und Freiheit von Furcht und Not genießen, das höchste Streben des Menschen gilt,"
2,Ins_HumanRights,de,3,45,"da es notwendig ist, die Menschenrechte durch die Herrschaft des Rechtes zu schützen, damit der Mensch nicht gezwungen wird, als letztes Mittel zum Aufstand gegen Tyrannei und Unterdrückung zu greifen,"
2,Ins_HumanRights,de,4,46,"da es notwendig ist, die Entwicklung freundschaftlicher Beziehungen zwischen den Nationen zu fördern,"
2,Ins_HumanRights,de,5,47,"da die Völker der Vereinten Nationen in der Charta ihren Glauben an die grundlegenden Menschenrechte, an die Würde und den Wert der menschlichen Person und an die Gleichberechtigung von Mann und Frau erneut bekräftigt und beschlossen haben, den sozialen Fortschritt und bessere Lebensbedingungen in größerer Freiheit zu fördern,"
2,Ins_HumanRights,de,6,48,"da die Mitgliedstaaten sich verpflichtet haben, in Zusammenarbeit mit den Vereinten Nationen auf die allgemeine Achtung und Einhaltung der Menschenrechte und Grundfreiheiten hinzuwirken,"
2,Ins_HumanRights,de,7,49,"da ein gemeinsames Verständnis dieser Rechte und Freiheiten von größter Wichtigkeit für die volle Erfüllung dieser Verpflichtung ist,"
2,Ins_HumanRights,de,8,50,"verkündet die Generalversammlung diese Allgemeine Erklärung der Menschenrechte als das von allen Völkern und Nationen zu erreichende gemeinsame Ideal, damit jeder einzelne und alle Organe der Gesellschaft sich diese Erklärung stets gegenwärtig halten und sich bemühen, durch Unterricht und Erziehung die Achtung vor diesen Rechten und Freiheiten zu fördern und durch fortschreitende nationale und internationale Maßnahmen ihre allgemeine und tatsächliche Anerkennung und Einhaltung durch die Bevölkerung der Mitgliedstaaten selbst wie auch durch die Bevölkerung der ihrer Hoheitsgewalt unterstehenden Gebiete zu gewährleisten."
3,Ins_LearningMobility,de,1,51,BERICHT
3,Ins_LearningMobility,de,1,52,DER KOMMISSION
3,Ins_LearningMobility,de,1,53,AN DEN RAT: Fortschrittsbericht über eine Benchmark für die Lernmobilität
3,Ins_LearningMobility,de,1,54,1. EINFÜHRUNG
3,Ins_LearningMobility,de,1,55,In der jüngsten Mitteilung der Kommission „Investieren in Europas Jugend“ werden die positiven Auswirkungen der Lernmobilität auf Beschäftigungsfähigkeit und bürgerschaftliches Engagement hervorgehoben.
3,Ins_LearningMobility,de,1,56,"In einem anderen Land zu lernen, zu studieren oder einer Ausbildung nachzugehen, ist eine einzigartige Erfahrung und kann neue Perspektiven eröffnen."
3,Ins_LearningMobility,de,2,57,"Die Kompetenzen, die im Rahmen einer Mobilitätserfahrung erworben werden, etwa Problemlösungs- und Anpassungsfähigkeit sowie Toleranz und Zuversicht, werden von Arbeitgebern geschätzt und sind in der heutigen Gesellschaft unentbehrlich."
3,Ins_LearningMobility,de,2,58,"Die Kommission fördert die Lernmobilität junger Menschen im Rahmen ihrer politischen Konzepte und Programme, die auch eine spezielle Benchmark und die Unterstützung durch das Programm Erasmus+ umfassen."
3,Ins_LearningMobility,de,3,59,"In seinen Schlussfolgerungen zu einer Benchmark für die Lernmobilität (2011/C 372/08) fordert der Rat die Kommission auf, „dem Rat bis Ende 2015 über die Ergebnisse im Hinblick auf eine Überprüfung und gegebenenfalls Überarbeitung der [...] europäischen Benchmark Bericht zu erstatten“."
3,Ins_LearningMobility,de,3,60,"Der Rat fordert die Kommission und die Mitgliedstaaten außerdem zur Durchführung einer Reihe weiterer Maßnahmen auf, die sich insbesondere auf Indikatoren für die Mobilität von Studentinnen und Studenten, jungen Menschen und Lehrkräften beziehen."
3,Ins_LearningMobility,de,3,61,Im Zusammenhang mit diesen Maßnahmen besteht jedoch keine Verpflichtung zur Berichterstattung an den Rat.
3,Ins_LearningMobility,de,4,62,"Hierzu stehen separate Unterlagen der Kommission zur Verfügung, in denen die Maßnahmen eingehender beschrieben werden."
3,Ins_LearningMobility,de,4,63,"Hintergrund der Schlussfolgerungen des Rates von 2011 ist der strategische Rahmen für die europäische Zusammenarbeit auf dem Gebiet der allgemeinen und beruflichen Bildung 2020, in dem die Kommission ersucht wird, „bis Ende 2010 einen Vorschlag für eine Benchmark in diesem Bereich vorzulegen, der sich zunächst auf die physische Mobilität zwischen Ländern im Bereich der Hochschulbildung konzentrieren [...] sollte.“"
3,Ins_LearningMobility,de,5,64,Den Schlussfolgerungen des Rates ging eine Arbeitsunterlage der Kommissionsdienststellen vom 24. Mai 2011 zur Entwicklung von Benchmarks zu Bildung für Beschäftigungsfähigkeit und zu Mobilität zu Lernzwecken (Dok.
3,Ins_LearningMobility,de,5,65,10697/11) voraus.
3,Ins_LearningMobility,de,5,66,Mit dem vorliegenden Bericht wird die Verpflichtung zur Berichterstattung an den Rat über die erzielten Fortschritte bei der Mobilitätsbenchmark im Hinblick auf die Fortsetzung der Arbeit bis 2020 eingelöst.
3,Ins_LearningMobility,de,6,67,Die aus zwei Indikatoren bestehende Benchmark für die Lernmobilität wird im Anhang der Schlussfolgerungen von 2011 folgendermaßen definiert:
3,Ins_LearningMobility,de,6,68,"– „Bis 2020 sollten in der EU durchschnittlich mindestens 20 % der Hochschulabsolventen eine Studien- oder Ausbildungsphase (einschließlich Praktika) im Ausland absolviert haben, die mindestens 15 ECTS-Leistungspunkte abdeckt oder eine Mindestdauer von 3 Monaten umfasst.“"
3,Ins_LearningMobility,de,7,69,"– „Bis 2020 sollten in der EU durchschnittlich mindestens 6 % der 18- bis 34-Jährigen mit abgeschlossener beruflicher Erstausbildung eine mit der Berufsausbildung zusammenhängende Ausbildungsphase (einschließlich Praktika) von mindestens zwei Wochen oder, sofern im ‚Europass‘ verzeichnet, auch von kürzerer Dauer im Ausland absolviert haben.“"
3,Ins_LearningMobility,de,8,70,"Der Schwerpunkt der Benchmark liegt auf der ausgehenden Mobilität, mit anderen Worten auf dem Ausmaß, in dem Menschen ins Ausland gehen, um Lernerfahrungen und Qualifikationen zu erwerben."
3,Ins_LearningMobility,de,8,71,Innerhalb der EU steht dieses Ziel mit den Grundsätzen der Freizügigkeit von Personen und Arbeitskräften im Binnenmarkt in Verbindung.
3,Ins_LearningMobility,de,9,72,"Die EU-Benchmark misst die Zahl der Absolventen, die während ihres Studiums mobil waren und ihre Qualifikation erfolgreich abgeschlossen haben."
3,Ins_LearningMobility,de,9,73,"Sie hat keinen direkten Bezug zu einem geografischen Gebiet, in den Schlussfolgerungen von 2011 wird jedoch betont:"
3,Ins_LearningMobility,de,9,74,„Lernmobilität bedeutet physische Mobilität einschließlich weltweiter Mobilität.“
3,Ins_LearningMobility,de,9,75,"Die Messung des Indikators der Benchmark für die Mobilität in der Berufsausbildung wird in der Praxis durch das in den Schlussfolgerungen genannte Instrument (eine Haushaltserhebung bei einer bestimmten, breit angelegten Altersgruppe) begrenzt, während die Quelle für den Indikator im Bereich der Hochschulbildung nicht festgelegt ist."
4,Lit_Alchemist,de,1,76,Der Alchemist - Kapitel 1
4,Lit_Alchemist,de,1,77,Der Jüngling hieß Santiago.
4,Lit_Alchemist,de,1,78,"Es fing bereits an zu dämmern, als er mit seiner Schafherde zu einer alten, verlassenen Kirche kam."
4,Lit_Alchemist,de,1,79,"Das Dach war schon vor geraumer Zeit eingestürzt, und ein riesiger Maulbeerbaum wuchs an jener Stelle, wo sich einst die Sakristei befand."
4,Lit_Alchemist,de,1,80,"Er entschloß sich, die Nacht hier zu verbringen."
4,Lit_Alchemist,de,1,81,"So geleitete er alle Schafe durch die beschädigte Türe und legte einige Bretter quer davor, damit ihm die Tiere während der Nacht nicht entwischen konnten."
4,Lit_Alchemist,de,2,82,"Zwar gab es keine Wölfe in jener Gegend, aber einmal war ihm eines der Tiere während der Nacht entkommen, und er mußte den ganzen folgenden Tag mit der Suche nach dem verirrten Schäfchen verbringen."
4,Lit_Alchemist,de,2,83,"Danach breitete er seinen Mantel auf dem Fußboden aus, legte sich nieder und nahm das Buch, das er gerade gelesen hatte, als Kopfkissen."
4,Lit_Alchemist,de,2,84,"Vor dem Einschlafen dachte er daran, daß er in Zukunft dickere Bücher lesen wollte, weil man länger etwas davon hat und weil sie eine bequemere Kopfstütze abgeben."
4,Lit_Alchemist,de,3,85,"Es war noch finster, als er erwachte."
4,Lit_Alchemist,de,3,86,"Als er nach oben schaute, sah er die Sterne zwischen den Dachbalken durchscheinen."
4,Lit_Alchemist,de,3,87,"""Eigentlich wollte ich noch weiterschlafen"", dachte er bei sich."
4,Lit_Alchemist,de,3,88,"Wieder hatte er den gleichen Traum gehabt wie vor einer Woche, und wieder war er vor dem Ende aufgewacht."
4,Lit_Alchemist,de,3,89,Er erhob sich und trank einen Schluck Wein.
4,Lit_Alchemist,de,3,90,"Dann nahm er seinen Hirtenstab und begann, die Schafe, die noch schliefen, eines nach dem anderen zu wecken."
4,Lit_Alchemist,de,4,91,"Mehr und mehr wurden die Tiere, wie ihm aufgefallen war, gleichzeitig mit ihm wach, als ob ein geheimnisvoller Gleichklang sein Leben mit dem der Schafe verband, die seit nunmehr zwei Jahren mit ihm übers Land gezogen waren, auf der Suche nach Wasser und Nahrung."
4,Lit_Alchemist,de,4,92,"""Sie haben sich schon so an mich gewöhnt, daß sie meinen Rhythmus kennen"", dachte er."
4,Lit_Alchemist,de,4,93,"Aber nach kurzer Überlegung kam er zu dem Schluß, daß es auch umgekehrt sein könnte:"
4,Lit_Alchemist,de,4,94,Er selber hatte sich dem Rhythmus seiner Schafe angepaßt!
4,Lit_Alchemist,de,5,95,Einige unter den Tieren brauchten etwas länger zum Aufstehen.
4,Lit_Alchemist,de,5,96,"Der Jüngling weckte sie mit seinem Stab, indem er jedes bei seinem Namen nannte."
4,Lit_Alchemist,de,5,97,"Immer hatte er den Eindruck, daß die Schafe alles verstanden, was er sagte."
4,Lit_Alchemist,de,5,98,"Darum las er ihnen auch gelegentlich Abschnitte aus Büchern vor, die ihn besonders beeindruckten, oder er philosophierte über die Einsamkeit und die Freuden eines Schafhirten, oder er kommentierte die letzten Neuigkeiten, die er in den Städten erfahren hatte, durch die er zu ziehen pflegte."
4,Lit_Alchemist,de,6,99,"Seit zwei Tagen jedoch sprach er beinahe nur noch über eins: die Tochter eines Händlers, die in jener Kleinstadt lebte, welche sie in vier Tagen erreichen würden."
4,Lit_Alchemist,de,6,100,"Im vorigen Jahr war er das erste Mal bei diesem Handelsmann gewesen, der Besitzer eines Textilgeschäftes war und darauf bestand, daß die Schafe vor seinem Geschäft geschoren würden, um jeden Betrug zu vermeiden."
4,Lit_Alchemist,de,6,101,"Ein Bekannter hatte den Laden empfohlen, und so brachte der Hirte seine Schafe jetzt dorthin."
6,Lit_MagicMountain,de,1,102,Der Zauberberg - Vorsatz
6,Lit_MagicMountain,de,1,103,"Die Geschichte Hans Castorps, die wir erzählen wollen, – nicht um seinetwillen (denn der Leser wird einen einfachen, wenn auch ansprechenden jungen Menschen in ihm kennenlernen), sondern um der Geschichte willen, die uns in hohem Grade erzählenswert scheint (wobei zu Hans Castorps Gunsten denn doch erinnert werden sollte, daß es seine Geschichte ist, und daß nicht jedem jede Geschichte passiert): diese Geschichte ist sehr lange her, sie ist sozusagen schon ganz mit historischem Edelrost überzogen und unbedingt in der Zeitform der tiefsten Vergangenheit vorzutragen."
6,Lit_MagicMountain,de,2,104,"Das wäre kein Nachteil für eine Geschichte, sondern eher ein Vorteil;"
6,Lit_MagicMountain,de,2,105,"denn Geschichten müssen vergangen sein, und je vergangener, könnte man sagen, desto besser für sie in ihrer Eigenschaft als Geschichten und für den Erzähler, den raunenden Beschwörer des Imperfekts."
6,Lit_MagicMountain,de,3,106,"Es steht jedoch so mit ihr, wie es heute auch mit den Menschen und unter diesen nicht zum wenigsten mit den Geschichtenerzählern steht: sie ist viel älter als ihre Jahre, ihre Betagtheit ist nicht nach Tagen, das Alter, das auf ihr liegt, nicht nach Sonnenumläufen zu berechnen;"
6,Lit_MagicMountain,de,3,107,"mit einem Worte: sie verdankt den Grad ihres Vergangenseins nicht eigentlich der Zeit, – eine Aussage, womit auf die Fragwürdigkeit und eigentümliche Zwienatur dieses geheimnisvollen Elementes im Vorbeigehen angespielt und hingewiesen sei."
6,Lit_MagicMountain,de,4,108,"Um aber einen klaren Sachverhalt nicht künstlich zu verdunkeln: die hochgradige Verflossenheit unserer Geschichte rührt daher, daß sie vor einer gewissen, Leben und Bewußtsein tief zerklüftenden Wende und Grenze spielt ..."
6,Lit_MagicMountain,de,4,109,"Sie spielt, oder, um jedes Präsens geflissentlich zu vermeiden, sie spielte und hat gespielt vormals, ehedem, in den alten Tagen, der Welt vor dem großen Kriege, mit dessen Beginn so vieles begann, was zu beginnen wohl kaum schon aufgehört hat."
6,Lit_MagicMountain,de,4,110,"Vorher also spielt sie, wenn auch nicht lange vorher."
6,Lit_MagicMountain,de,4,111,"Aber ist der Vergangenheitscharakter einer Geschichte nicht desto tiefer, vollkommener und märchenhafter, je dichter „vorher“ sie spielt?"
6,Lit_MagicMountain,de,5,112,"Zudem könnte es sein, daß die unsrige mit dem Märchen auch sonst, ihrer inneren Natur nach, das eine und andre zu schaffen hat."
6,Lit_MagicMountain,de,5,113,"Wir werden sie ausführlich erzählen, genau und gründlich, – denn wann wäre je die Kurz- oder Langweiligkeit einer Geschichte abhängig gewesen von dem Raum und der Zeit, die sie in Anspruch nahm?"
6,Lit_MagicMountain,de,5,114,"Ohne Furcht vor dem Odium der Peinlichkeit, neigen wir vielmehr der Ansicht zu, daß nur das Gründliche wahrhaft unterhaltend sei."
6,Lit_MagicMountain,de,6,115,Im Handumdrehen also wird der Erzähler mit Hansens Geschichte nicht fertig werden.
6,Lit_MagicMountain,de,6,116,Die sieben Tage einer Woche werden dazu nicht reichen und auch sieben Monate nicht.
6,Lit_MagicMountain,de,6,117,"Am besten ist es, er macht sich im voraus nicht klar, wieviel Erdenzeit ihm verstreichen wird, während sie ihn umsponnen hält."
6,Lit_MagicMountain,de,6,118,"Es werden, in Gottes Namen, ja nicht geradezu sieben Jahre sein!"
7,Lit_NorthWind,de,1,119,Der Nordwind und die Sonne
7,Lit_NorthWind,de,1,120,"Einst stritten sich Nordwind und Sonne, wer von ihnen beiden wohl der Stärkere wäre, als ein Wanderer, der in einen warmen Mantel gehüllt war, des Weges daherkam."
7,Lit_NorthWind,de,1,121,"Sie wurden einig, dass derjenige für den Stärkeren gelten sollte, der den Wanderer zwingen würde, seinen Mantel abzunehmen."
7,Lit_NorthWind,de,2,122,"Der Nordwind blies mit aller Macht, aber je mehr er blies, desto fester hüllte sich der anderer in seinen Mantel ein."
7,Lit_NorthWind,de,2,123,Endlich gab der Nordwind den Kampf auf.
7,Lit_NorthWind,de,2,124,Nun erwärmte die Sonne die Luft mit ihren
7,Lit_NorthWind,de,2,125,"freundlichen Strahlen, und schon nach wenigen Augenblicken zog der Wanderer seinen Mantel aus."
7,Lit_NorthWind,de,2,126,"Da musste der Nordwind zugeben, dass die Sonne von ihnen beiden der Stärkere war."
8,Lit_Solaris,de,1,127,Solaris - Kapitel 2: Die Solaristen
8,Lit_Solaris,de,1,128,"Die Entdeckung der Solaris erfolgte nahezu hundert Jahre, bevor ich geboren wurde."
8,Lit_Solaris,de,1,129,"Der Planet kreist um zwei Sonnen, eine rote und eine blaue."
8,Lit_Solaris,de,1,130,"Über vierzig Jahre lang näherte sich ihm kein Raumschiff, die Gamov-Shapleysche Theorie über die Unmöglichkeit der Entstehung von Leben auf Planeten von Doppelsternen galt damals für erwiesen."
8,Lit_Solaris,de,1,131,"Die Bahnen solcher Planeten ändern sich unentwegt infolge des Wechselspiels der Massenanziehungen, das vor sich geht, während die beiden Sonnen einander umkreisen."
8,Lit_Solaris,de,2,132,"Die entstehenden Perturbationen kürzen und längen abwechselnd die Bahn des Planeten, und sollten Urkeime von Leben entstehen, so unterliegen sie der Zerstörung durch glutheiße Strahlung oder auch durch eisige Kälte."
8,Lit_Solaris,de,2,133,"Diese Änderungen vollziehen sich im Zeitraum von Jahrmillionen, also der astronomischen oder biologischen Größenordnung nach (da die Evolution hunderte Millionen, wenn nicht eine Milliarde von Jahren erfordert) - in sehr kurzer Zeit."
8,Lit_Solaris,de,3,134,Nach den ursprünglichen Berechnungen sollte sich die Solaris im Lauf von fünfhunderttausend Jahren bis auf die Distanz von einer halben astronomischen Einheit ihrer roten Sonne nähern und nach einer weiteren Million - in ihren Glutenabgrund stürzen.
8,Lit_Solaris,de,3,135,"Aber schon nach etwas mehr als zehn Jahren überzeugte man sich, daß die Solarisbahn keineswegs die erwarteten Änderungen aufwies, ganz als ob sie konstant wäre, so konstant wie die Bahnen der Planeten unseres Sonnensystems."
8,Lit_Solaris,de,4,136,"Man wiederholte, nun schon mit höchster Genauigkeit, die Beobachtungen und Messungen, die nur bestätigten, was bekannt war: die Solaris besitzt eine unbeständige Umlaufbahn."
8,Lit_Solaris,de,4,137,"Von einem unter etlichen hundert neuentdeckten Planeten pro Jahr, die mit Notizen von ein paar Zeilen, mit Angabe der Elemente ihrer Bewegung, in die großen Statistiken einbezogen werden, avancierte die Solaris nun in den Rang eines besonderer Beachtung würdigen Himmelskörpers."
8,Lit_Solaris,de,5,138,Und so kreiste denn an die vier Jahre nach dieser Entdeckung Ottenskjolds Expedition um den Planeten und untersuchte ihn vom Laokoon und von zwei Begleitschiffen aus.
8,Lit_Solaris,de,5,139,"Diese Expedition hatte den Charakter provisorischer, improvisierter Auskundschaftung, zumal da sie nicht zum Landen ausgerüstet war."
8,Lit_Solaris,de,5,140,"Sie brachte in Äquator- und Pol-Umlaufbahnen eine größere Anzahl von Beobachtungssatelliten an, deren Hauptaufgabe die Messung der Gravitationspotentiale war."
8,Lit_Solaris,de,6,141,Überdies wurden die fast gänzlich vom Ozean bedeckte Planetenoberfläche und die wenigen aus seinem Niveau herausragenden Hochebenen erforscht.
8,Lit_Solaris,de,6,142,"Diese erreichen insgesamt nicht den Flächeninhalt Europas, obwohl die Solaris einen um zwanzig Prozent größeren Durchmesser hat als die Erde."
8,Lit_Solaris,de,6,143,Diese unregelmäßig verstreuten Brocken von felsigem und ödem Land häufen sich vor allem auf der Südhalbkugel.
8,Lit_Solaris,de,7,144,"Man stellte auch die Zusammensetzung der Atmosphäre fest, die keinen Sauerstoff enthält, und maß überaus genau die Dichte des Planeten sowie die Albedo und andere astronomische Elemente."
8,Lit_Solaris,de,7,145,"Wie erwartet, wurden keine Spuren von Leben aufgefunden, weder an Land, noch gewahrte man welche am Ozean."
8,Lit_Solaris,de,8,146,"Während weiterer zehn Jahre zeigte die Solaris, nun schon im Zentrum der Aufmerksamkeit aller Observatorien dieses Bereichs, erstaunliche Tendenz zur Beibehaltung ihrer außer allem Zweifel gravitationsmäßig unbeständigen Umlaufbahn."
8,Lit_Solaris,de,8,147,"Eine Zeit lang roch die Angelegenheit nach Skandal, denn die Schuld an einem solchen Beobachtungsergebnis suchte man (immer aus Sorge um das Wohl der Wissenschaft) bald auf bestimmte Leute zu schieben, bald auf die Rechenanlagen, deren sie sich bedienten."
8,Lit_Solaris,de,9,148,"Der Mangel an Geldmitteln zögerte die Entsendung einer eigentlichen Solaris-Expedition weitere drei Jahre hinaus, bis zu dem Zeitpunkt, da Shannahan die Besatzung komplett hatte und vom Institut drei Einheiten der Tonnage C, Kosmodromklasse, erlangte."
8,Lit_Solaris,de,9,149,"Anderthalb Jahre vor Eintreffen der Expedition, die vom Gebiet des Alpha des Wassermanns aus startete, brachte von seiten des Instituts eine zweite Explorationsflotte ein automatisches Satelloid, Luna 247, in eine Solaris-Umlaufbahn."
