stimulus_id,stimulus_name,language,screen_id,global_sent_index,text
1,PopSci_MultiplEYE,en,5,16,"For example, it can help detect tiredness while driving or it can support applications for screening and training purposes in the medical domain."
1,PopSci_MultiplEYE,en,5,17,"Eye-tracking is also used in gaming, marketing, and human-computer interaction."
1,PopSci_MultiplEYE,en,6,18,Why is eye-tracking while reading especially interesting for our project?
1,PopSci_MultiplEYE,en,6,19,"As you read these words, the eye-tracker follows your eye's movements over the text."
1,PopSci_MultiplEYE,en,6,20,"This provides information about how long you spend looking at a text, or more specifically, how long you spent on each word, which words you skipped, which words you dwelled on, and whether you had to go back and reread parts of the text to understand it better."
1,PopSci_MultiplEYE,en,7,21,"As your brain is processing the content of the text, your eye movements reflect a lot of the linguistic and cognitive processing going on almost in real time."
1,PopSci_MultiplEYE,en,7,22,"Thus, the recorded data is a gold mine of information about how we put together a text's meaning and grammatical structures."
1,PopSci_MultiplEYE,en,7,23,It shows which parts of the text we struggle with and which parts are easily readable.
1,PopSci_MultiplEYE,en,7,24,It is up to the researchers to later explain which linguistic factors caused which type of eye movements.
1,PopSci_MultiplEYE,en,8,25,"The motivation behind MultiplEYE is that eye-tracking data is still sparse, especially for languages with fewer speakers."
1,PopSci_MultiplEYE,en,8,26,"Such extensive data collection is a challenge in terms of developing and agreeing on the experimental design, the complexity, and the types of texts to be read by the participants."
1,PopSci_MultiplEYE,en,8,27,"Other decisions that seem less relevant but are, in fact, very important include the font type and size the text is presented in, the order of the texts, the experiment procedure, and how the data will be processed."
1,PopSci_MultiplEYE,en,9,28,"But once completed, this dataset will allow us to investigate many topics related to psycholinguistics and computational linguistics."
1,PopSci_MultiplEYE,en,9,29,"For example, we can compare the reading behaviour across different languages."
1,PopSci_MultiplEYE,en,9,30,"Does the scripture, for example, the Latin alphabet versus Cyrillic or Arabic scripts, impact reading times?"
1,PopSci_MultiplEYE,en,9,31,An example concerning the computational processing of text could involve using eye-tracking data to advance artificial intelligence applications that imitate the human reading process.
1,PopSci_MultiplEYE,en,9,32,This could be used to build better machine translation systems or to improve the automatic extraction of keywords from the text.
1,PopSci_MultiplEYE,en,10,33,"Receiving eye-tracking data from many participants, including yourself, by reading texts in many different languages will be a great foundation for our research."
1,PopSci_MultiplEYE,en,10,34,It will be the main factor in turning our research network into a successful endeavour.
1,PopSci_MultiplEYE,en,10,35,We hope to clear the way for advancing research in various subfields of linguistics by supporting and connecting a large group of researchers.
1,PopSci_MultiplEYE,en,11,36,The main outcomes of the MultiplEYE Action will be a large dataset containing eye-tracking data in many languages and a platform for new collaborations building on this type of data.
1,PopSci_MultiplEYE,en,11,37,"If you are reading this text, you are already supporting our cause by allowing us to collect and analyse your eye movements while reading and comprehending language."
1,PopSci_MultiplEYE,en,11,38,Thank you!
2,Ins_HumanRights,en,1,39,Universal Declaration of Human Rights - Preamble
2,Ins_HumanRights,en,1,40,"Whereas recognition of the inherent dignity and of the equal and inalienable rights of all members of the human family is the foundation of freedom, justice and peace in the world,"
2,Ins_HumanRights,en,2,41,"Whereas disregard and contempt for human rights have resulted in barbarous acts which have outraged the conscience of mankind, and the advent of a world in which human beings shall enjoy freedom of speech and belief and freedom from fear and want has been proclaimed as the highest aspiration of the common people,"
2,Ins_HumanRights,en,3,42,"Whereas it is essential, if man is not to be compelled to have recourse, as a last resort, to rebellion against tyranny and oppression, that human rights should be protected by the rule of law,"
2,Ins_HumanRights,en,4,43,"Whereas it is essential to promote the development of friendly relations between nations,"
2,Ins_HumanRights,en,5,44,"Whereas the peoples of the United Nations have in the Charter reaffirmed their faith in fundamental human rights, in the dignity and worth of the human person and in the equal rights of men and women and have determined to promote social progress and better standards of life in larger freedom,"
2,Ins_HumanRights,en,6,45,"Whereas Member States have pledged themselves to achieve, in co-operation with the United Nations, the promotion of universal respect for and observance of human rights and fundamental freedoms,"
2,Ins_HumanRights,en,7,46,"Whereas a common understanding of these rights and freedoms is of the greatest importance for the full realization of this pledge,"
2,Ins_HumanRights,en,8,47,"Now, therefore, The General Assembly, proclaims this Universal Declaration of Human Rights as a common standard of achievement for all peoples and all nations, to the end that every individual and every organ of society, keeping this Declaration constantly in mind, shall strive by teaching and education to promote respect for these rights and freedoms and by progressive measures, national and international, to secure their universal and effective recognition and observance, both among the peoples of Member States themselves and among the peoples of territories under their jurisdiction."
3,Ins_LearningMobility,en,1,48,REPORT FROM THE COMMISSION TO THE COUNCIL:
3,Ins_LearningMobility,en,1,49,Progress report on a Learning Mobility Benchmark
3,Ins_LearningMobility,en,1,50,1.
3,Ins_LearningMobility,en,1,51,INTRODUCTION
3,Ins_LearningMobility,en,1,52,The recent Commission Communication on Investing in Europe’s Youth highlights the positive impact of learning mobility on employability and active citizenship.
3,Ins_LearningMobility,en,1,53,"Learning, studying and training in another country is a unique experience and can open up new horizons."
3,Ins_LearningMobility,en,2,54,"Skills gained during a mobility experience, such as problem-solving, adaptability, tolerance and confidence are valued by employers and essential for today’s society."
3,Ins_LearningMobility,en,2,55,"The Commission encourages learning mobility of young people through its policies and programmes, including a dedicated benchmark and support from the Erasmus+ programme."
3,Ins_LearningMobility,en,3,56,"The 2011 Council conclusions on a benchmark for learning mobility (2011/C372/08) invite the Commission to: 'report back to the Council by the end of 2015, with a view to reviewing and, if necessary, revising the European benchmark on learning mobility.'"
3,Ins_LearningMobility,en,3,57,"The Council conclusions also request the Commission and the Member States to carry out a number of other actions, in particular in regard to indicators on student, youth and teacher mobility."
3,Ins_LearningMobility,en,3,58,"However, there is no obligation to report back to the Council linked to these actions."
3,Ins_LearningMobility,en,3,59,They are described in more detail in separate available Commission documentation.
3,Ins_LearningMobility,en,4,60,"The background to the 2011 Council conclusions is the Strategic Framework on European Cooperation in Education and Training 2020 which invites the Commission 'to submit a proposal for a benchmark in this area by the end 2010, focusing initially on physical mobility between countries in the field of higher education...'."
3,Ins_LearningMobility,en,4,61,The Council conclusions were preceded by the Commission staff working document of 24 May 2011 on the development of benchmarks on education for employability and on learning mobility (doc. 10697/11).
3,Ins_LearningMobility,en,5,62,This report fulfils the obligation of reporting back to the Council on the progress made regarding the mobility benchmark with a view to continuing the work towards 2020.
3,Ins_LearningMobility,en,6,63,The learning mobility benchmark consists of two indicators and is defined in the annex of the 2011 conclusions as:
3,Ins_LearningMobility,en,6,64,"- 'By 2020, an EU average of at least 20% of higher education graduates should have had a period of higher education-related study or training (including work placements) abroad, representing a minimum of 15 ECTS credits or lasting a minimum of 3 months.'"
3,Ins_LearningMobility,en,7,65,"- 'By 2020, an EU average of at least 6% of 18-34 year-olds with an initial vocational education and training qualification should have had an initial VET-related study or training period (including work placements) abroad lasting a minimum of 2 weeks, or less if documented by Europass.'"
3,Ins_LearningMobility,en,8,66,"The focus of the benchmark is on outward mobility: in other words, the extent to which individuals go abroad to gain learning experiences and qualifications."
3,Ins_LearningMobility,en,8,67,"Within the EU, this objective is linked to the EU basic principles of the free movement of people and work within the internal market."
3,Ins_LearningMobility,en,9,68,The EU benchmark measures the number of graduates who have both been mobile during their studies and have successfully completed their qualifications.
3,Ins_LearningMobility,en,9,69,"It does not directly specify a geographical area, but the 2011 Conclusions underline that: 'learning mobility is defined as physical mobility and takes worldwide mobility into account'."
3,Ins_LearningMobility,en,9,70,"The measurement of the IVET mobility benchmark indicator is in practice limited by the instrument implied in the Conclusions (a household survey of a specified broad age group), whereas the source for the higher education benchmark indicator is not specified."
4,Lit_Alchemist,en,1,71,The Alchemist - Chapter 1
4,Lit_Alchemist,en,1,72,The boy’s name was Santiago.
4,Lit_Alchemist,en,1,73,Dusk was falling as the boy arrived with his herd at an abandoned church.
4,Lit_Alchemist,en,1,74,"The roof had fallen in long ago, and an enormous sycamore had grown on the spot where the sacristy had once stood."
4,Lit_Alchemist,en,1,75,He decided to spend the night there.
4,Lit_Alchemist,en,1,76,"He saw to it that all the sheep entered through the ruined gate, and then laid some planks across it to prevent the flock from wandering away during the night."
4,Lit_Alchemist,en,2,77,"There were no wolves in the region, but once an animal had strayed during the night, and the boy had had to spend the entire next day searching for it."
4,Lit_Alchemist,en,2,78,"He swept the floor with his jacket and lay down, using the book he had just finished reading as a pillow."
4,Lit_Alchemist,en,2,79,"He told himself that he would have to start reading thicker books: they lasted longer, and made more comfortable pillows."
4,Lit_Alchemist,en,3,80,"It was still dark when he awoke, and, looking up, he could see the stars through the half-destroyed roof."
4,Lit_Alchemist,en,3,81,"I wanted to sleep a little longer, he thought."
4,Lit_Alchemist,en,3,82,"He had had the same dream that night as a week ago, and once again he had awakened before it ended."
4,Lit_Alchemist,en,3,83,"He arose and, taking up his crook, began to awaken the sheep that still slept."
4,Lit_Alchemist,en,3,84,"He had noticed that, as soon as he awoke, most of his animals also began to stir."
4,Lit_Alchemist,en,3,85,"It was as if some mysterious energy bound his life to that of the sheep, with whom he had spent the past two years, leading them through the countryside in search of food and water."
4,Lit_Alchemist,en,4,86,"“They are so used to me that they know my schedule,” he muttered."
4,Lit_Alchemist,en,4,87,"Thinking about that for a moment, he realized that it could be the other way around: that it was he who had become accustomed to their schedule."
4,Lit_Alchemist,en,4,88,But there were certain of them who took a bit longer to awaken.
4,Lit_Alchemist,en,4,89,"The boy prodded them, one by one, with his crook, calling each by name."
4,Lit_Alchemist,en,4,90,He had always believed that the sheep were able to understand what he said.
4,Lit_Alchemist,en,4,91,"So there were times when he read them parts of his books that had made an impression on him, or when he would tell them of the loneliness or the happiness of a shepherd in the fields."
4,Lit_Alchemist,en,5,92,Sometimes he would comment to them on the things he had seen in the villages they passed.
4,Lit_Alchemist,en,5,93,"But for the past few days he had spoken to them about only one thing: the girl, the daughter of a merchant who lived in the village they would reach in about four days."
4,Lit_Alchemist,en,5,94,"He had been to the village only once, the year before."
4,Lit_Alchemist,en,5,95,"The merchant was the proprietor of a dry goods shop, and he always demanded that the sheep be sheared in his presence, so that he would not be cheated."
4,Lit_Alchemist,en,5,96,"A friend had told the boy about the shop, and he had taken his sheep there."
6,Lit_MagicMountain,en,1,97,The Magic Mountain - Foreword
6,Lit_MagicMountain,en,1,98,"The story of Hans Castorp, which we would here set forth, not on his own account, for in him the reader will make acquaintance with a simple-minded though pleasing young man, but for the sake of the story itself, which seems to us highly worth telling — though it must needs be borne in mind, in Hans Castorp’s behalf, that it is his story, and not every story happens to everybody — this story, we say, belongs to the long ago; is already, so to speak, covered with historic mould, and unquestionably to be presented in the tense best suited to a narrative out of the depth or the past."
6,Lit_MagicMountain,en,2,99,"That should be no drawback to a story, but rather the reverse."
6,Lit_MagicMountain,en,2,100,"Since histories must be in the past, then the more past the better, it would seem, for them in their character as histories, and for him, the teller of them, rounding wizard of times gone by."
6,Lit_MagicMountain,en,3,101,"With this story, moreover, it stands as it does to-day with human beings, not least among them writers of tales: it is far older than its years; its age may not be measured by length of days, nor the weight of time on its head reckoned by the rising or setting of suns."
6,Lit_MagicMountain,en,3,102,"In a word, the degree of its antiquity has noways to do with the passage of time — in which statement the author intentionally touches upon the strange and questionable double nature of that riddling element."
6,Lit_MagicMountain,en,4,103,But we would not wilfully obscure a plain matter.
6,Lit_MagicMountain,en,4,104,The exaggerated pastness of our narrative is due to its taking place before the epoch when a certain crisis shattered its way through life and consciousness and left a deep chasm behind.
6,Lit_MagicMountain,en,4,105,"It takes place — or, rather, deliberately to avoid the present tense, it took place, and had taken place — in the long ago, in the old days, the days of the world before the Great War, in the beginning of which so much began that has scarcely yet left off beginning."
6,Lit_MagicMountain,en,4,106,"Yes, it took place before that; yet not so long before."
6,Lit_MagicMountain,en,4,107,"Is not the pastness of the past the profounder, the completer, the more legendary, the more immediately before the present it falls?"
6,Lit_MagicMountain,en,5,108,"More than that, our story has, of its own nature, something of the legend about it now and again."
6,Lit_MagicMountain,en,5,109,"We shall tell it at length, thoroughly, in detail - for when did a narrative seem too long or too short by reason of the actual time or space it took up?"
6,Lit_MagicMountain,en,5,110,"We do not fear being called meticulous, inclining as we do to the view that only the exhaustive can be truly interesting."
6,Lit_MagicMountain,en,6,111,"Not all in a minute, then, will the narrator be finished with the story of our Hans."
6,Lit_MagicMountain,en,6,112,"The seven days of a week will not suffice, no, nor seven months either."
6,Lit_MagicMountain,en,6,113,Best not too soon make too plain how much mortal time must pass over his head while he sits spun round in his spell.
6,Lit_MagicMountain,en,6,114,Heaven forbid it should be seven years!
7,Lit_NorthWind,en,1,115,The North Wind and the Sun
7,Lit_NorthWind,en,1,116,"The North Wind and the Sun were arguing about which one of them was stronger, when a traveler came by wearing a heavy coat."
7,Lit_NorthWind,en,1,117,They agreed that whoever got the traveler to take off his coat first would be considered stronger.
7,Lit_NorthWind,en,1,118,"The North Wind blew as hard as he could, but the harder he blew, the tighter the traveler wrapped his coat around him, and finally the North Wind had to give up."
7,Lit_NorthWind,en,1,119,"Then the sun began to shine, and the traveler immediately took off his coat."
7,Lit_NorthWind,en,1,120,And so the North Wind had to admit that the Sun was stronger.
8,Lit_Solaris,en,1,121,Solaris - Chapter 2: The Solarists
8,Lit_Solaris,en,1,122,The discovery of Solaris dated from about 100 years before I was born.
8,Lit_Solaris,en,1,123,The planet orbits two suns: a red sun and a blue sun.
8,Lit_Solaris,en,1,124,"For 45 years after its discovery, no spacecraft had visited Solaris."
8,Lit_Solaris,en,1,125,"At that time, the Gamow-Shapley theory — that life was impossible on planets which are satellites of two solar bodies — was firmly believed."
8,Lit_Solaris,en,1,126,The orbit is constantly being modified by variations in the gravitational pull in the course of its revolutions around the two suns.
8,Lit_Solaris,en,2,127,"Due to these fluctuations in gravity, the orbit is either flattened or distended and the elements of life, if they appear, are inevitably destroyed, either by intense heat or an extreme drop in temperature."
8,Lit_Solaris,en,2,128,"These changes take place at intervals estimated in millions of years — very short intervals, that is, according to the laws of astronomy and biology (evolution takes hundreds of millions of years if not a billion)."
8,Lit_Solaris,en,3,129,"According to the earliest calculations, in 500,000 years’ time Solaris would be drawn one half of an astronomic unit nearer to its red sun, and a million years after that would be engulfed by the incandescent star."
8,Lit_Solaris,en,3,130,"A few decades later, however, observations seemed to suggest that the planet’s orbit was in no way subject to the expected variations: it was stable, as stable as the orbit of the planets in our own solar system."
8,Lit_Solaris,en,4,131,The observations and calculations were reworked with great precision; they simply confirmed the original conclusions: Solaris’s orbit was unstable.
8,Lit_Solaris,en,4,132,A modest item among the hundreds of planets discovered annually — to which official statistics devoted only a few lines defining the characteristics of their orbits — Solaris eventually began to attract special attention and attain a high rank.
8,Lit_Solaris,en,5,133,"Four years after this promotion, overflying the planet with the Laakon and two auxiliary craft, the Ottenskjold expedition undertook a study of Solaris."
8,Lit_Solaris,en,5,134,"This expedition being in the nature of a preliminary, not to say improvised reconnaissance, the scientists were not equipped for a landing."
8,Lit_Solaris,en,5,135,"Ottenskjold placed a quantity of automatic observation satellites into equatorial and polar orbit, their principal function being to measure the gravitational pull."
8,Lit_Solaris,en,6,136,"In addition, a study was made of the planet’s surface, which is covered by an ocean dotted with innumerable flat, low-lying islands whose combined area is less than that of Europe, although the diameter of Solaris is a fifth greater than Earth’s."
8,Lit_Solaris,en,6,137,"These expanses of barren, rocky territory, irregularly distributed, are largely concentrated in the southern hemisphere."
8,Lit_Solaris,en,7,138,"At the same time the composition of the atmosphere — devoid of oxygen — was analyzed, and precise measurements made of the planet’s density, from which its albedo and other astronomical characteristics were determined."
8,Lit_Solaris,en,7,139,"As was foreseeable, no trace of life was discovered, either on the islands or in the ocean."
8,Lit_Solaris,en,8,140,"During the following ten years, Solaris became the center of attraction for all observatories concerned with the study of this region of space, for the planet had in the meantime shown the astonishing faculty of maintaining an orbit which ought, without any shadow of doubt, to have been unstable."
8,Lit_Solaris,en,8,141,"The problem almost developed into a scandal: since the results of the observations could only be inaccurate, attempts were made (in the interests of science) to denounce and discredit various scientists or else the computers they used."
8,Lit_Solaris,en,9,142,Lack of funds delayed the departure of a proper Solaris expedition for three years.
8,Lit_Solaris,en,9,143,"Finally Shannahan assembled his team and obtained three C-tonnage vessels from the Institute, the largest starships of the period."
8,Lit_Solaris,en,9,144,"A year and a half before the arrival of the expedition, which left from the region of Alpha in Aquarius, a second exploration fleet, acting in the name of the Institute, placed an automatic satellite — Luna 247 — into orbit around Solaris."
8,Lit_Solaris,en,10,145,"This satellite, after three successive reconstructions at roughly ten-year intervals, is still functioning today."
8,Lit_Solaris,en,10,146,The data it supplied confirmed beyond doubt the findings of the Ottenskjold expedition concerning the active character of the ocean’s movements.
8,Lit_Solaris,en,10,147,"One of Shannahan’s ships remained in orbit, while the two others, after some preliminary attempts, landed in the southern hemisphere, in a rocky area about 600 miles square."
8,Lit_Solaris,en,11,148,"The work of the expedition lasted eighteen months and was carried out under favorable conditions, apart from an unfortunate accident brought about by the malfunction of some apparatus."
8,Lit_Solaris,en,11,149,"In the meantime, the scientists had split into two opposing camps; the bone of contention was the ocean."
8,Lit_Solaris,en,11,150,"On the basis of the analyses, it had been accepted that the ocean was an organic formation (at that time, no one had yet dared to call it living)."
8,Lit_Solaris,en,12,151,"But, while the biologists considered it as a primitive formation — a sort of gigantic entity, a fluid cell, unique and monstrous (which they called ‘prebiological’), surrounding the globe with a colloidal envelope several miles thick in places — the astronomers and physicists asserted that it must be an organic structure, extraordinarily evolved."
8,Lit_Solaris,en,12,152,"According to them, the ocean possibly exceeded terrestrial organic structures in complexity, since it was capable of exerting an active influence on the planet’s orbital path."
8,Lit_Solaris,en,13,153,"Certainly, no other factor could be found that might explain the behavior of Solaris; moreover, the planetophysicists had established a relationship between certain processes of the plasmic ocean and the local measurements of gravitational pull, which altered according to the ‘matter transformations’ of the ocean."
8,Lit_Solaris,en,13,154,"Consequently it was the physicists, rather than the biologists, who put forward the paradoxical formulation of a ‘plasmic mechanism,’ implying by this a structure, possibly without life as we conceive it, but capable of performing functional activities — on an astronomic scale, it should be emphasized."
8,Lit_Solaris,en,14,155,"It was during this quarrel, whose reverberations soon reached the ears of the most eminent authorities, that the Gamow-Shapley doctrine, unchallenged for eighty years, was shaken for the first time."
9,Lit_BrokenApril,en,1,156,Broken April - Chapter 3
9,Lit_BrokenApril,en,1,157,"Holding his wife’s hand, Bessian Vorpsi moved his head close to the window to make sure that the small town they had left half an hour before, the last one at the foot of the Rrafsh, the high plateau of the north, had disappeared from view."
9,Lit_BrokenApril,en,1,158,"Now, before them and on either side there stretched away heathland on a slight slope, a rather strange piece of country, neither plain, nor mountain nor plateau."
9,Lit_BrokenApril,en,2,159,"The mountains, properly speaking, had not yet begun, but one felt their looming shadow, and it seemed that it was that very shadow which while rejecting any connection between the plateau and the mountain world, kept it from being classed as a plain."
9,Lit_BrokenApril,en,2,160,"So it was a border region, barren and almost uninhabited."
9,Lit_BrokenApril,en,3,161,Now and then droplets of rain pearled the glass of the carriage window.
9,Lit_BrokenApril,en,3,162,"“The Accursed Mountains,” he said softly, with a slight tremor in his voice, as if he were greeting a vision that he had been expecting for a very long time."
9,Lit_BrokenApril,en,3,163,"He felt that the name, with its solemnity, had made an impression on his wife, and he took a certain satisfaction in it."
9,Lit_BrokenApril,en,4,164,"Her face came closer, and he breathed in the perfume of her neck."
9,Lit_BrokenApril,en,4,165,“Where are they?”
9,Lit_BrokenApril,en,4,166,"He nodded ahead, and then he pointed, but in that direction she saw nothing but a heavy layer of mist."
9,Lit_BrokenApril,en,4,167,"“You can’t see anything yet,” he explained."
9,Lit_BrokenApril,en,4,168,“We’re far away from them.”
9,Lit_BrokenApril,en,5,169,She left her hand in her husband’s and leaned back into the velvet cloth of her seat.
9,Lit_BrokenApril,en,5,170,"The jostling of the carriage sent the newspaper in which they were mentioned, and which they had bought in the small town a little before their departure, sliding to the floor, but neither of them moved to pick it up."
9,Lit_BrokenApril,en,5,171,"She smiled vaguely, recalling the title of the short piece announcing their trip: “Sensation: The writer, Bessian Vorpsi, and his young bride are spending their honeymoon on the Northern Plateau!”"
9,Lit_BrokenApril,en,6,172,The article was rather vague.
9,Lit_BrokenApril,en,6,173,"You could not tell whether the author, a certain A.G. (could that be their acquaintance, Adrian Guma?) was in favor of the trip or was being slightly ironic about it."
9,Lit_BrokenApril,en,7,174,"She herself, when her fiance had announced it to her two weeks before the wedding, had thought the idea pretty bizarre."
9,Lit_BrokenApril,en,7,175,"Don’t be surprised at anything, her friends had told her."
9,Lit_BrokenApril,en,7,176,"If you marry a man who’s a bit odd, you have to expect surprises."
9,Lit_BrokenApril,en,7,177,But at bottom we have to say you’re very lucky.
9,Lit_BrokenApril,en,8,178,And in fact she was happy.
9,Lit_BrokenApril,en,8,179,"During the last days before the wedding, in the half-fashionable, half-artistic circles of Tirana, people talked about nothing but their honeymoon trip."
9,Lit_BrokenApril,en,8,180,"Her friends envied her and told her: You’ll be escaping the world of reality for the world of legend, literally the world of epic that scarcely exists anymore."
9,Lit_BrokenApril,en,9,181,"And they would go on talking about fairies, mountain nymphs, bards, the last Homeric hymns in the world, and the Kanun, terrifying but so majestic."
9,Lit_BrokenApril,en,9,182,"Others shrugged their shoulders at all this enthusiasm, hinting discreetly at their astonishment, which was aroused particularly by the question of comfort, the more so since this was a honeymoon trip, something that called for certain conveniences, whereas, in the mountains the weather was still quite cold, and those epic kullas were of stone."
9,Lit_BrokenApril,en,10,183,"On the other hand, there were others — few in number — who listened to all those opinions with a rather amused air, as if to say, “Right, go on up north among the mountain nymphs."
9,Lit_BrokenApril,en,10,184,"It will do both of you good, and especially Bessian."
10,Arg_PISACowsMilk,en,1,185,Cow's Milk - Introduction
10,Arg_PISACowsMilk,en,1,186,"In some places, like the United States, drinking cow’s milk is common."
10,Arg_PISACowsMilk,en,1,187,"Imagine that three students, Anna, Christopher and Sam, are at a coffee shop in the United States."
10,Arg_PISACowsMilk,en,1,188,The owner recently placed a sign in the window that stated: “After April 5th we will no longer serve cow’s milk here.
10,Arg_PISACowsMilk,en,1,189,"Instead, we will offer a milk substitute made from soy.”"
10,Arg_PISACowsMilk,en,1,190,"Anna, Christopher and Sam are curious about why the coffee shop would stop serving cow’s milk, so Anna does an Internet search on her smartphone for “cow’s milk”."
10,Arg_PISACowsMilk,en,1,191,They look at the first result and discuss it.
10,Arg_PISACowsMilk,en,2,192,www.farmtomarketdairy.com
10,Arg_PISACowsMilk,en,2,193,FARM TO MARKET DAIRY
10,Arg_PISACowsMilk,en,2,194,The Nutritional Value of Milk: Countless Benefits!
10,Arg_PISACowsMilk,en,3,195,"Farm to Market Dairy milk products contain key nutrients: calcium, protein, vitamin D, vitamin B12, riboflavin, and potassium."
10,Arg_PISACowsMilk,en,3,196,These vitamins and minerals make Farm to Market Dairy milk products an important part of a healthful diet.
10,Arg_PISACowsMilk,en,3,197,Consuming Farm to Market Dairy milk products every day is a great way to ensure that you get the vitamins and minerals your body needs.
10,Arg_PISACowsMilk,en,4,198,Consuming Farm to Market Dairy milk products increases weight loss and helps maintain a healthy weight.
10,Arg_PISACowsMilk,en,4,199,Milk increases bone strength and density.
10,Arg_PISACowsMilk,en,4,200,It even improves cardiovascular health and helps prevent cancer.
10,Arg_PISACowsMilk,en,4,201,"One glass of milk is packed with vitamins, minerals, and a wealth of health benefits."
10,Arg_PISACowsMilk,en,5,202,"According to Bill Sears, MD, Associate Clinical Professor of Pediatrics at the University of California at Irvine, milk contains many important nutrients in one convenient place."
10,Arg_PISACowsMilk,en,5,203,The International Dairy Foods Association (IDFA) supports this idea.
10,Arg_PISACowsMilk,en,5,204,"In fact, the IDFA suggests that many health professionals and groups would also agree."
10,Arg_PISACowsMilk,en,6,205,Milk contains a complete nutrient package of nine essential nutrients.
10,Arg_PISACowsMilk,en,6,206,"In addition to being an excellent source of calcium and vitamin D, it is a good source of vitamin A, protein and potassium."
10,Arg_PISACowsMilk,en,6,207,Dairy is recommended by doctors.
10,Arg_PISACowsMilk,en,6,208,Dairy’s role in a healthy diet has long been established by the nutrition and science community.
10,Arg_PISACowsMilk,en,6,209,"This includes the National Osteoporosis Foundation, the Surgeon General, the National Institutes of Health, the American Medical Association’s Council of Scientific Affairs and many other leading health organizations."
10,Arg_PISACowsMilk,en,6,210,"International Dairy Foods Association, September 27, 2007"
10,Arg_PISACowsMilk,en,7,211,"Anna, Christopher and Sam are talking about the decision of the coffee shop owner to stop selling cow’s milk."
10,Arg_PISACowsMilk,en,7,212,"Sam says, “Maybe cow’s milk is becoming too expensive.”"
10,Arg_PISACowsMilk,en,7,213,Christopher is looking at his smartphone.
10,Arg_PISACowsMilk,en,7,214,"“Maybe, but I did a web search on cow’s milk too."
10,Arg_PISACowsMilk,en,7,215,I’m going to text you the link to a more recent article that may explain it.”
10,Arg_PISACowsMilk,en,7,216,"Anna and Sam open the link Christopher sent and read the article, “Just Say ‘No’ to Cow’s Milk!”"
10,Arg_PISACowsMilk,en,8,217,www.healtharticlestoday.com/milk
10,Arg_PISACowsMilk,en,8,218,HEALTH ARTICLES TODAY
10,Arg_PISACowsMilk,en,8,219,JUST SAY 'NO' TO COW’S MILK!
10,Arg_PISACowsMilk,en,8,220,"By Health Reporter, Dr. R. Garza"
10,Arg_PISACowsMilk,en,9,221,Cow’s milk is a big part of many people’s lives in the United States.
10,Arg_PISACowsMilk,en,9,222,Babies drink cow’s milk in bottles.
10,Arg_PISACowsMilk,en,9,223,Children eat cereal drenched in cow’s milk.
10,Arg_PISACowsMilk,en,9,224,Even adults enjoy a cold glass of milk from time to time.
10,Arg_PISACowsMilk,en,9,225,"Yes, cow’s milk is a huge part of the human diet in many places around the world."
10,Arg_PISACowsMilk,en,9,226,"However, more and more research is suggesting that milk may not “do a body good” as the popular American advertising slogan claims."
10,Arg_PISACowsMilk,en,10,227,"The United States Department of Agriculture, the American Dairy Council, Dairy Management, Inc., and other organizations have worked hard to advocate for milk for many years."
10,Arg_PISACowsMilk,en,10,228,They encourage adults to drink at least three glasses of milk a day.
